企业名称,标题,URL,发布时间,来源,正文
贵州茅台,寒武纪重夺“股王”宝座 硬科技重塑A股市值版图,http://finance.eastmoney.com/a/202604303726680012.html,2026-04-30 20:19:25,央广财经,同花顺数据显示，贵州茅台（600519.SH）曾长期稳居A股“股王”。2025年4月30日，贵州茅台前复权股价为1491.86元/股，寒武纪和源杰科技分别仅为703.6元/股和114.56元/股。
贵州茅台,44股获融资客大手笔净买入,http://finance.eastmoney.com/a/202605063728162870.html,2026-05-06 09:31:00,证券时报网,钢铁 603063 禾望电气 4.15 16203.11 178682.93 8.88 电力设备 002281 光迅科技 8.59 15431.18 371444.55 3.30 通信 688808 联讯仪器 11.35 15268.28 192875.59 9.67 机械设备 600519
贵州茅台,百亿私募一季度新进101股、增持20股 高毅、重阳、宁泉有何调仓动作？,http://finance.eastmoney.com/a/202605063728332280.html,2026-05-06 10:07:00,澎湃新闻,其中，贵州茅台（600519）、伊利股份（600887）、泸州老窖（000568）、安琪酵母（600298）等4只个股持股市值超10亿元。
贵州茅台,A股毛利率排行榜：生物医药、美容护理霸榜，22家超贵州茅台,http://finance.eastmoney.com/a/202605063728819516.html,2026-05-06 19:11:50,第一财经,投资者通常将贵州茅台（600519.SH）视为毛利率的“天花板”。去年，贵州茅台的毛利率为91.23%，在A股市场中，22家上市公司的年度毛利率超过了这一水平。
贵州茅台,贵州茅台大宗交易成交1375.00万元,http://finance.eastmoney.com/a/202605063728867725.html,2026-05-06 19:58:00,证券时报网,据天眼查APP显示，贵州茅台酒股份有限公司成立于1999年11月20日，注册资本125227.0215万人民币。
贵州茅台,15只白酒股下跌 贵州茅台1375.00元/股收盘,http://finance.eastmoney.com/a/202605063728884027.html,2026-05-06 20:30:26,北京商报,从个股来看，贵州茅台收盘价达1375.00元/股，下跌0.71%；五粮液收盘价达92.26元/股，下跌4.96%；山西汾酒收盘价140.92元/股，下跌1.70%；泸州老窖收盘价达98.33元/股，下跌1.77%；洋河股份收盘价达48.68元/股，下跌1.12%。
贵州茅台,茅台集团总经理王莉已回归,http://finance.eastmoney.com/a/202605073729471126.html,2026-05-07 09:06:00,21世纪经济报道,5月6日晚，据贵州茅台（600519.SH）官微消息，当日，“五一”假期后的首个工作日，茅台集团党委书记、董事长陈华到制曲、制酒车间，实地调研茅台酒生产情况，并督导检查安全生产工作。茅台集团党委副书记、总经理王莉参加了调研。这也宣告了王莉的回归。
贵州茅台,104股获融资客大手笔净买入,http://finance.eastmoney.com/a/202605073729566069.html,2026-05-07 09:27:00,证券时报网,有色金属 603019 中科曙光 7.36 43398.25 918984.63 6.30 计算机 002709 天赐材料 5.77 41658.88 400256.32 4.14 电力设备 000938 紫光股份 -0.44 38479.67 396657.57 4.35 计算机 600519
贵州茅台,茅台集团总经理王莉回归，一季度i茅台销售收入大增267.16%,http://finance.eastmoney.com/a/202605073729578855.html,2026-05-07 09:30:01,界面新闻,5月6日晚，贵州茅台（600519.SH）在官网发布消息称，“五一”假期后的首个工作日，茅台集团党委书记、董事长陈华到制曲、制酒车间，实地调研茅台酒生产情况，并督导检查安全生产工作。
贵州茅台,贵州茅台代总经理王莉现身 此前网传失联,http://finance.eastmoney.com/a/202605073730165119.html,2026-05-07 17:14:00,财中社,此前的4月份有消息称，茅台集团总经理、贵州茅台（600519）代理总经理王莉被带走调查。对此，茅台方面迅速回应称：“根据工作安排，王莉同志到北京学习至5月。”公开信息显示，王莉于3月初前往中央党校学习，为期两个月。
贵州茅台,贵州茅台：4月公司累计回购股份28.91万股,http://finance.eastmoney.com/a/202605073730238935.html,2026-05-07 18:23:37,财联社,贵州茅台(600519.SH)公告称，4月，公司累计回购股份28.91万股，占公司总股本的比例为0.0231%，支付的金额为4.09亿元。截至2026年4月底，公司已累计回购股份108.33万股，占公司总股本的比例为0.0865%，已支付的总金额为15.21亿元。
贵州茅台,贵州茅台：已回购108.33万股，使用资金总额15.21亿元,http://finance.eastmoney.com/a/202605073730246459.html,2026-05-07 18:24:26,界面新闻,"贵州茅台5月7日公告，2026年4月，公司累计回购股份289,147股，占公司总股本的比例为0.0231%，购买的最高价为1,454.40元/股、最低价为1,400.52元/股，支付的金额为408,825,124.66元。"
贵州茅台,贵州茅台：4月累计回购28.91万股,http://finance.eastmoney.com/a/202605073730247010.html,2026-05-07 18:28:35,第一财经,贵州茅台公告，2026年4月，公司累计回购股份289147股，占公司总股本的比例为0.0231%，购买的最高价为1454.40元/股、最低价为1400.52元/股，支付的金额为408825124.66元。
贵州茅台,贵州茅台已回购108万股 金额15.21亿元,http://finance.eastmoney.com/a/202605073730247612.html,2026-05-07 18:31:00,财中社,5月7日，贵州茅台（600519）发布公告，截至2026年4月底已回购108万股，占总股本的0.0865%，回购金额为15.21亿元，回购价格区间在1322.6元/股至1499.74元/股。 2026年一季度，贵州茅台实现收入547.03亿元，归母净利润272.43亿元。
贵州茅台,贵州茅台：谨防“茅台会所”等虚假招商,http://finance.eastmoney.com/a/202605073730262790.html,2026-05-07 19:00:39,财联社,贵州茅台提示广大市场主体，请认准官方发布渠道，警惕虚假招商。公司已向市场监管部门举报相关虚假招商行为，将积极配合调查处理，全力维护市场秩序。
贵州茅台,12只白酒股上涨 贵州茅台1371.05元/股收盘,http://finance.eastmoney.com/a/202605073730353291.html,2026-05-07 20:09:58,北京商报,从个股来看，贵州茅台收盘价达1371.05元/股，下跌0.29%；五粮液收盘价达92.60元/股，上涨0.37%；山西汾酒收盘价143.75元/股，上涨2.01%；泸州老窖收盘价达99.05元/股，上涨0.73%；洋河股份收盘价达48.63元/股，下跌0.10%。
贵州茅台,12天10板大牛股紧急发布异动公告 未开展数据中心算力运营业务|盘后公告集锦,http://finance.eastmoney.com/a/202605073730386615.html,2026-05-07 20:48:00,财联社,定增&融资&回购 【贵州茅台：累计回购108.33万股耗资15.21亿元】 贵州茅台(600519.SH)公告称，4月，公司累计回购股份28.91万股，占公司总股本的比例为0.0231%，支付的金额为4.09亿元。
贵州茅台,贵州茅台发布声明：警惕“茅台会所”等虚假招商信息,http://finance.eastmoney.com/a/202605073730386329.html,2026-05-07 20:48:02,央广财经,5月7日，贵州茅台（600519.SH）官方微信发布温馨提示称，近期线上平台出现冒用茅台名义发布“茅台会所”“名酒体验会所”“茅台代售制体验会所”“茅台私宴会所”等虚假招商信息，误导欺骗企业、消费者进行投资，上述内容均属虚假信息。
贵州茅台,贵州茅台：这些“会所”，都是假的,http://finance.eastmoney.com/a/202605073730399660.html,2026-05-07 21:07:00,券商中国,此外，贵州茅台（600519）5月7日发布公告，披露截至2026年4月底已回购108万股，占总股本的0.0865%，回购金额为15.21亿元，回购价格区间在1322.6元/股至1499.74元/股。 来源：长安街知事
贵州茅台,贵州茅台打假！,http://finance.eastmoney.com/a/202605073730400532.html,2026-05-07 21:07:45,大河财立方,5月7日，贵州茅台微信公众号发文称，谨防“茅台会所”等虚假招商。 贵州茅台称，近期，线上平台出现冒用茅台名义发布“茅台会所”“名酒体验会所”“茅台代售制体验会所”“茅台私宴会所”等虚假招商信息，误导欺骗企业、消费者进行投资，上述内容均属虚假信息。
贵州茅台,美军对伊朗军事设施实施定点打击 伊方已进行反击；美股集体收跌 油价日内反弹超7%丨每经早参,http://finance.eastmoney.com/a/202605083730558694.html,2026-05-08 06:01:01,每日经济新闻,2 茅台集团总经理王莉已回归 贵州茅台（SH600519，股价1371.05元，市值1.717万亿元）：据贵州茅台官微消息，5月6日，“五一”假期后的首个工作日，茅台集团董事长陈华到制曲、制酒车间，实地调研茅台酒生产情况，并督导检查安全生产工作。茅台集团总经理王莉参加。
贵州茅台,83股受融资客青睐，净买入超亿元,http://finance.eastmoney.com/a/202605083730991496.html,2026-05-08 09:14:00,证券时报网,8.76 电子 002044 美年健康 3.85 14155.79 102312.04 4.26 医药生物 300604 长川科技 5.45 14142.16 302765.38 3.33 电子 000063 中兴通讯 1.70 13757.66 970738.74 6.20 通信 600519
贵州茅台,“茅台会所”要招商？贵州茅台：假的！,http://finance.eastmoney.com/a/202605083731310111.html,2026-05-08 12:19:00,湾财ND,这一消息传出后，贵州茅台立刻出面辟谣。 5月7日，南都·湾财社记者注意到，有线上平台发布消息，称“茅台会所”“名酒体验会所”“茅台代售制体验会所”“茅台私宴会所”等要对外招商。对此，贵州茅台方面通过“贵州茅台酒销售有限公司”微信公众号回应，表示前述招商信息是虚假信息。
贵州茅台,贵州茅台原董事长丁雄军，被提起公诉！涉嫌受贿、洗钱！,http://finance.eastmoney.com/a/202605083731622018.html,2026-05-08 17:49:00,证券时报网,贵州茅台上市20多年 业绩首次双降 4月16日深夜，贵州茅台(600519)披露了2025年年报，这份备受市场关注的成绩单出现罕见变化：自2001年上市以来，贵州茅台首次出现年度营业收入与净利润双双下滑的完整会计年度业绩。
贵州茅台,涉嫌洗钱！茅台原董事长丁雄军被提起公诉,http://finance.eastmoney.com/a/202605083731702319.html,2026-05-08 19:27:00,国际金融报,2021年8月，47岁的丁雄军从贵州省能源局空降至贵州茅台（600519）上市公司任董事长，成为茅台酒厂1950年以来最年轻的掌门人，任期至2024年4月结束，期间年薪百万。 任期内，丁雄军推动茅台品牌年轻化，优化i茅台数字平台渠道体系，推出茅台冰淇淋、酱香拿铁等产品。
贵州茅台,片仔癀困在大单品“依赖症”中,http://finance.eastmoney.com/a/202605093731929550.html,2026-05-09 04:19:32,中国经营网,在A股市场上，片仔癀市盈率超40倍，远高于贵州茅台（600519.SH），被称为“中药茅”，巅峰时期市值曾超2900亿元，如今跌至852亿元左右。 2025年年报显示，片仔癀营收出现自公司上市以来首次负增长，净利润为2010年以来首次下降。
贵州茅台,又有“顶流减负”！景顺长城基金刘彦春三只产品增聘搭档，什么信号？,http://finance.eastmoney.com/a/202605093732183186.html,2026-05-09 12:45:00,澎湃新闻,一季报显示，三只基金的前十大重仓股囊括了贵州茅台（600519.SH）、海大集团（002311.SZ）、山西汾酒（600809.SH）、美的集团（000333.SZ）、五粮液（000858.SZ）及药明康德（603259.SH）等核心资产。
贵州茅台,贵州茅台酱香系列酒市场工作会召开,http://finance.eastmoney.com/a/202605093732264941.html,2026-05-09 20:14:44,人民财讯,据贵州茅台消息，5月8日，茅台集团党委副书记、总经理王莉主持召开贵州茅台酱香系列酒市场工作会。会议强调，二、三季度是传统消费淡季，要充分科学用好已经成熟应用的渠道投放模型，基于市场需求做好科学投放，切实维护好渠道韧性，不涸泽而渔，不追求短期指标。
贵州茅台,DeepSeek和阿里谈崩？市场人士回应；8车企辟谣“被约谈”名单；SK海力士回应员工人均奖金610万元；百度发布新模型丨每经早参,http://finance.eastmoney.com/a/202605103732334428.html,2026-05-10 06:45:43,每日经济新闻,（央视新闻） 1 贵州茅台：二、三季度要基于市场需求做好科学投放，不追求短期指标 贵州茅台（SH600519，股价1372.99元，市值1.72万亿元）：5月8日，茅台集团党委副书记、总经理王莉主持召开贵州茅台酱香系列酒市场工作会。
贵州茅台,段永平又加仓茅台！反问投资者：“我今天还买了 你会凌乱吗？”,http://finance.eastmoney.com/a/202605103732399714.html,2026-05-10 16:55:27,红星资本局,日前，有网友在投资平台向知名投资人段永平提问时表示，全仓持有贵州茅台（600519.SH）半年，犹豫是否要调仓换股。 段永平在回复中表示：“我今天还买了茅台啊，你会凌乱吗？”
贵州茅台,贵州茅台酱香系列酒市场工作会召开,http://finance.eastmoney.com/a/202605113732777179.html,2026-05-11 10:17:25,证券日报网,5月8日，茅台集团党委副书记、总经理王莉主持召开贵州茅台酱香系列酒市场工作会，全面总结前期市场化转型成效，深入研判当前行业发展形势，共商厂商协同发展大计，进一步统一思想、凝聚共识、坚定信心，合力推动茅台酱香系列酒市场工作再上新台阶。
贵州茅台,82股特大单净流入资金超2亿元,http://finance.eastmoney.com/a/202605113733136198.html,2026-05-11 17:02:00,证券时报网,7.81 环保 600522 中天科技 43.86 7.24 -6.64 通信 000066 中国长城 23.40 1.34 -6.62 计算机 300857 协创数据 283.94 -0.20 -6.58 电子 002655 共达电声 36.37 -7.67 -6.19 电子 600519
贵州茅台,能否开设股东买酒专用渠道？贵州茅台回应,http://finance.eastmoney.com/a/202605113733232312.html,2026-05-11 18:42:56,中国证券报·中证金牛座,在前期征集的问题中，有投资者向贵州茅台提问：“公司能否开设股东买酒专用渠道，或者在i茅台设立股东购酒账户？” 对此，贵州茅台代总经理王莉表示，本轮“以消费者为中心”的贵州茅台酒市场化改革，关键是要解决消费者关于“公平、保真、便捷”的痛点问题。
