企业,日期,来源,内容
恒瑞医药,,人民财讯,恒瑞医药（600276）5月6日早间公告，根据H股发行上市安排，已在香港联交所网站刊登境外上市外资股发行上市聆讯后资料集。该资料集为公司根据香港联交所及香港证监会要求刊发，旨在向香港公众和合资格投资者提供资讯，目前为草拟版本，所载资料可能更新。
恒瑞医药,,数据宝,5月12日，医药生物行业下跌0.27%，主力资金净流出6.35亿元。资金净流出超5000万元的个股有6只，恒瑞医药净流出2.55亿元居首，博瑞医药、兴齐眼药分别净流出9247.96万元、7904.86万元。同日，迈瑞医疗净流入1.12亿元，居行业资金流入首位。
恒瑞医药,,人民财讯,恒瑞医药5月15日公告，拟发行2.245亿股H股（视发售量调整权及超额配股权行使与否而定），发行价区间为41.45至44.05港元/股，预计5月23日在港交所开始买卖。
恒瑞医药,,数据宝,恒瑞医药(01276.HK)拟全球发售2.25亿股，其中香港发售1234.86万股，国际发售2.12亿股，另有3367.78万股超额配股权。招股期为5月15日至20日，最高发售价
恒瑞医药,,证券时报·e公司,5月15日，恒瑞医药（600276）启动H股全球公开发售，计划发行2.25亿股（可增至2.97亿股），发行价区间为每股41.45—44.05港元，最高募资130.8亿港元，将成为近五年港股最大医药IPO。香港公开发售占5.5%，国际配售94.5%，预计5月23日登陆港交所。基石投资者包括GIC、Invesco、高瓴资本等，认购金额逾41亿港元，占比43.04%。募资用于研发、生产设施和营运资金。2024年营收279.85亿元，净利润63.37
恒瑞医药,,人民财讯,恒瑞医药公告称，截至5月14日，公司本次股份回购期限届满并完成，实际回购股份1290.51万股，占总股本0.2%，最高成交价57.01元/股，最低成交价39元/股，回购均价约46.59元/股，成交总金额6.01亿元（不含交易费用）。
恒瑞医药,,人民财讯,恒瑞医药（600276）5月21日公告，其H股发行价格确定为每股44.05港元（不含相关交易费用），预计于2025年5月23日在香港联交所主板挂牌上市。
恒瑞医药,,证券时报·e公司,恒瑞医药于5月21日公告，H股发行最终定价每股44.05港元，为发行价上限，将于5月23日在港交所主板挂牌。此次发行获国际资本积极认购，基石投资者包括GIC、景顺、瑞银、高瓴、博裕等，认购金额约41.31亿港元，占总发行规模41.77%。公司累计达成14笔创新药对外授权，交易金额约140亿美元。赴港上市旨在拓宽融资渠道、提升全球品牌影响力。
恒瑞医药,,人民财讯,恒瑞医药子公司山东盛迪医药收到国家药监局核准签发的药品注册证书，批准其自主研发的1类创新药瑞格列汀二甲双胍片（Ⅰ）/（Ⅱ）上市。该药品配合饮食控制和运动，适用于适合接受磷酸瑞格列汀和盐酸二甲双胍治疗的2型糖尿病成人患者改善血糖控制，是中国首个自主研发的二肽基肽酶-4抑制剂联合二甲双胍固定复方制剂。
恒瑞医药,,证券时报·e公司,恒瑞医药H股（01276）5月22日上市，暗盘股价上涨30%，报57.75港元。本次发行价44.05港元，公开发售部分融资认购倍数达409.58倍，认购金额2227.95亿港元。公司发行2.25亿股，募资98.9亿港元，其中约70.93亿港元用于研发。引入GIC、景顺、瑞银等7名基石投资者。2024年净利润63.37亿元，同比增长48%。
恒瑞医药,,人民财讯,恒指高开0.06%，恒生科技指数高开0.07%。恒瑞医药上市首日高开近30%，哔哩哔哩涨超2%，网易涨近2%。
恒瑞医药,,证券时报·e公司,恒瑞医药H股上市首日高开近30%，截至发稿涨幅扩大至31.67%。A股医药股活跃，众生药业、海森药业涨停，多股跟涨。央行当日开展1425亿元7天期逆回购操作，利率1.4%。百亿级私募连续两周加仓A股，仓位指数时隔五周突破80%。亚太股市整体飘红，日经225和韩国KOSPI200指数分别上涨0.74%和0.29%。
恒瑞医药,,人民财讯,港股午间收盘，恒生指数上涨0.58%，恒生科技指数上涨0.61%。个股方面，恒瑞医药涨幅超过30%，哔哩哔哩涨幅超过5%。
恒瑞医药,,第一财经,恒瑞医药于5月23日港股上市，开盘股价涨幅约三成，实现“A+H”两地上市。港股发行价44.05港元/股，较A股折价约27%。基石投资者包括GIC、景顺、UBS-GAM、高瓴、博裕等，认购41.31亿港元，占发行规模41.77%。IPO募集资金净额97.47亿港元，计划用于研发及生产设施建设。公司账面货币资金240.86亿元，但研发投入较大。
恒瑞医药,,人民财讯,恒瑞医药（600276）于2025年5月23日公告，其首次公开发行的2.25亿股H股股票（行使超额配售权之前）已获香港联交所批准，于当日在香港联交所主板挂牌上市，股票中文简称为“恒瑞醫藥”，股份代号为1276。
恒瑞医药,,证券时报·e公司,恒瑞医药于5月23日在香港联交所主板挂牌上市，迈入“A+H”双平台时代。发行价为每股44.05港元，为发行区间上限，此次IPO成为近五年港股医药板块最大IPO及2025年度第二大港股IPO。公司2024年营业收入279.85亿元，同比增长22.63%，归母净利润63.37亿元，同比增长47.28%。公司坚持科技创新和国际化战略，累计研发投入460亿元，已获批20款1类创新药，海外临床试验超20项，累计达成14笔创新药对外授权合作，交易金额约140亿美元。
恒瑞医药,,人民财讯,恒瑞医药子公司广东恒瑞医药、上海盛迪医药收到国家药监局核准签发的SHR-4712注射液《药物临床试验批准通知书》，将于近期开展临床试验。该药物为公司自主研发的1类治疗用生物制品，拟用于治疗晚期实体瘤。
恒瑞医药,,人民财讯,恒瑞医药子公司苏州盛迪亚的1类创新药注射用瑞康曲妥珠单抗（SHR-A1811）获国家药监局附条件批准上市，用于治疗HER2激活突变的非小细胞肺癌成人患者，为首个中国自主研发的抗体偶联药物。同日，公司1类创新药苹果酸法米替尼胶囊获批联合卡瑞利珠单抗治疗宫颈癌；子公司福建盛迪的注射用磷罗拉匹坦帕洛诺司琼获批用于预防化疗引起的恶心呕吐。
恒瑞医药,,人民财讯,恒瑞医药子公司福建盛迪医药收到国家药监局核准签发的《药物临床试验批准通知书》，同意HRS9531注射液开展针对接受基础胰岛素治疗血糖仍控制不佳的成人2型糖尿病的临床试验。
恒瑞医药,,证券时报·e公司,恒瑞医药近日有三款创新药同日获批上市。其中，子公司苏州盛迪亚自主研发的HER2 ADC注射用瑞康曲妥珠单抗（艾维达）获批，用于治疗HER2突变非小细胞肺癌成人患者，是国内首个获批用于该适应症的中国自主研发ADC。另外两款为注射用磷罗拉匹坦帕洛诺司琼（瑞坦宁）和苹果酸法米替尼胶囊（艾比特），分别用于预防高度致吐性化疗引起的恶心呕吐，以及联合卡瑞利珠单抗治疗复发或转移性宫颈癌。目前恒瑞医药累计研发投入超460亿元，已上市23款1类创新药。
恒瑞医药,,人民财讯,恒瑞医药等通过上海瑞宏迪医药有限公司全资持股的苏州瑞领医药有限公司于近日成立，法定代表人宁威，注册资本5000万元，经营范围包括药品生产、医学研究和试验发展、细胞技术研发和应用等。
恒瑞医药,,人民财讯,恒瑞医药6月5日公告，子公司福建盛迪医药有限公司收到国家药品监督管理局通知，批准枸橼酸钠血滤置换液上市。同日，公司及子公司苏州盛迪亚、上海盛迪医药收到注射用SHR-A1811、阿得贝利单抗注射液、苹果酸法米替尼胶囊的《药物临床试验批准通知书》，将开展临床试验。
恒瑞医药,,数据宝,6月11日，医药生物行业下跌0.41%，主力资金净流出26.29亿元，居申万行业首位。该行业资金净流出超亿元的个股有7只，其中恒瑞医药净流出1.53亿元，永安药业净流出1.36亿元，凯莱英净流出1.27亿元。资金净流入方面，康缘药业净流入2.42亿元居首。
恒瑞医药,,人民财讯,恒瑞医药（600276）6月13日晚间公告，公司收到国家药监局核准签发的《药物临床试验批准通知书》，同意注射用甲苯磺酸瑞马唑仑开展用于3—17岁儿童和青少年全身麻醉手术患者镇静的临床研究。该药品此前已获批用于非气管插管手术/操作中的镇静和麻醉、全身麻醉的诱导和维持。
恒瑞医药,,数据宝,医药生物行业今日主力资金净流出47.67亿元，行业指数下跌2.04%。个股方面，恒瑞医药、众生药业、药明康德等9只个股净流出超亿元，净流出金额分别为2.34亿元、1.97亿元、1.65亿元。同期，沪指下跌0.75%。该行业475只个股中，37只上涨，436只下跌。资金净流入居前的有千红制药（2.27亿元）、澳洋健康（1.66亿元）等。
恒瑞医药,,人民财讯,恒瑞医药（600276）6月15日晚间公告，公司董事、高级副总裁孙杰平拟通过集中竞价交易方式减持公司股份合计不超过47.67万股，占公司总股本的0.007%。
恒瑞医药,,数据宝,恒瑞医药6月16日出现一笔大宗交易，成交23.28万股，金额1251.53万元，成交价53.76元，买方为中信证券总部（非营业场所），卖方为中信证券榆林证券营业部。近3个月内该股累计发生2笔大宗交易，合计2220.93万元。当日收盘价53.76元，下跌0.24%，主力资金净流出1.03亿元，近5日股价累计下跌1.10%，资金净流出9965.51万元，融资余额27
恒瑞医药,,人民财讯,深交所公告，因恒瑞医药在香港市场价格稳定期结束且相应A股上市满10个交易日，根据有关规定，将其调入港股通标的证券名单，自2025年6月20日起生效。
恒瑞医药,,人民财讯,恒瑞医药（600276）6月20日晚间公告，公司及子公司苏州盛迪亚、上海恒瑞医药、上海盛迪医药收到国家药监局核准签发的关于SHR2554片、注射用SHR-A1811、注射用SHR-A2102、阿得贝利单抗注射液、注射用SHR-A1904、SHR-1701注射液的《药物临床试验批准通知书》，将于近期开展临床试验。
